,Year,Month,Day,Hour,Minute,Temperature,GHI,Relative Humidity,Latitude,Longitude
6357,2021,9,22,21,30,18.3,0,68.9,24.78,-103.43
6358,2021,9,22,22,30,17.5,0,71.84,24.78,-103.43
6359,2021,9,22,23,30,16.7,0,75.13,24.78,-103.43
6360,2021,9,23,0,30,16.1,0,78.08,24.78,-103.43
6361,2021,9,23,1,30,15.7,0,80.68,24.78,-103.43
6362,2021,9,23,2,30,15.4,0,83.21000000000001,24.78,-103.43
6363,2021,9,23,3,30,15.1,0,85.98,24.78,-103.43
6364,2021,9,23,4,30,14.9,0,88.06,24.78,-103.43
6365,2021,9,23,5,30,14.7,0,89.93,24.78,-103.43
6366,2021,9,23,6,30,15.0,0,88.53,24.78,-103.43
6367,2021,9,23,7,30,16.7,125,80.69,24.78,-103.43
6368,2021,9,23,8,30,19.3,358,69.27,24.78,-103.43
6369,2021,9,23,9,30,22.0,584,57.35,24.78,-103.43
6370,2021,9,23,10,30,24.0,770,49.65,24.78,-103.43
6371,2021,9,23,11,30,25.5,897,44.24,24.78,-103.43
6372,2021,9,23,12,30,26.5,950,40.31,24.78,-103.43
6373,2021,9,23,13,30,27.0,476,38.02,24.78,-103.43
6374,2021,9,23,14,30,26.9,843,37.41,24.78,-103.43
6375,2021,9,23,15,30,26.6,619,37.58,24.78,-103.43
6376,2021,9,23,16,30,26.0,485,38.72,24.78,-103.43
6377,2021,9,23,17,30,25.6,250,39.94,24.78,-103.43
6378,2021,9,23,18,30,23.4,22,51.79,24.78,-103.43
6379,2021,9,23,19,30,22.4,0,55.08,24.78,-103.43
6380,2021,9,23,20,30,21.9,0,55.98,24.78,-103.43
6381,2021,9,23,21,30,21.200000000000003,0,57.21,24.78,-103.43
6382,2021,9,23,22,30,20.5,0,59.39,24.78,-103.43
6383,2021,9,23,23,30,19.9,0,62.17,24.78,-103.43
6384,2021,9,24,0,30,19.3,0,64.83,24.78,-103.43
6385,2021,9,24,1,30,18.8,0,67.72,24.78,-103.43
6386,2021,9,24,2,30,18.3,0,71.14,24.78,-103.43
6387,2021,9,24,3,30,18.0,0,74.4,24.78,-103.43
6388,2021,9,24,4,30,17.7,0,78.08,24.78,-103.43
6389,2021,9,24,5,30,17.2,0,82.41,24.78,-103.43
6390,2021,9,24,6,30,17.400000000000002,0,82.28,24.78,-103.43
6391,2021,9,24,7,30,18.9,64,75.32000000000001,24.78,-103.43
6392,2021,9,24,8,30,21.4,10,63.29,24.78,-103.43
6393,2021,9,24,9,30,23.8,203,52.92,24.78,-103.43
6394,2021,9,24,10,30,25.6,767,46.1,24.78,-103.43
6395,2021,9,24,11,30,26.8,781,41.56,24.78,-103.43
6396,2021,9,24,12,30,27.3,877,39.18,24.78,-103.43
6397,2021,9,24,13,30,27.200000000000003,820,38.59,24.78,-103.43
6398,2021,9,24,14,30,26.700000000000003,825,39.62,24.78,-103.43
6399,2021,9,24,15,30,26.200000000000003,673,41.1,24.78,-103.43
6400,2021,9,24,16,30,25.6,466,42.93,24.78,-103.43
6401,2021,9,24,17,30,25.3,217,44.08,24.78,-103.43
6402,2021,9,24,18,30,23.1,24,53.99,24.78,-103.43
6403,2021,9,24,19,30,22.1,0,58.69,24.78,-103.43
6404,2021,9,24,20,30,21.4,0,60.26,24.78,-103.43
6405,2021,9,24,21,30,20.6,0,62.1,24.78,-103.43
6406,2021,9,24,22,30,19.8,0,64.08,24.78,-103.43
6407,2021,9,24,23,30,19.0,0,66.9,24.78,-103.43
6408,2021,9,25,0,30,18.2,0,70.18,24.78,-103.43
6409,2021,9,25,1,30,17.6,0,73.26,24.78,-103.43
6410,2021,9,25,2,30,17.1,0,76.29,24.78,-103.43
6411,2021,9,25,3,30,16.7,0,78.69,24.78,-103.43
6412,2021,9,25,4,30,16.400000000000002,0,80.39,24.78,-103.43
6413,2021,9,25,5,30,16.2,0,81.34,24.78,-103.43
6414,2021,9,25,6,30,16.6,0,79.21000000000001,24.78,-103.43
6415,2021,9,25,7,30,18.5,126,70.38,24.78,-103.43
6416,2021,9,25,8,30,21.4,361,58.53,24.78,-103.43
6417,2021,9,25,9,30,24.0,587,49.5,24.78,-103.43
6418,2021,9,25,10,30,26.1,773,40.85,24.78,-103.43
6419,2021,9,25,11,30,27.9,899,33.94,24.78,-103.43
6420,2021,9,25,12,30,29.3,956,29.54,24.78,-103.43
6421,2021,9,25,13,30,30.0,937,27.13,24.78,-103.43
6422,2021,9,25,14,30,30.200000000000003,748,25.66,24.78,-103.43
6423,2021,9,25,15,30,29.700000000000003,684,25.19,24.78,-103.43
6424,2021,9,25,16,30,28.700000000000003,475,25.57,24.78,-103.43
6425,2021,9,25,17,30,28.1,238,25.94,24.78,-103.43
6426,2021,9,25,18,30,24.200000000000003,23,38.22,24.78,-103.43
6427,2021,9,25,19,30,22.6,0,43.39,24.78,-103.43
6428,2021,9,25,20,30,21.4,0,46.88,24.78,-103.43
6429,2021,9,25,21,30,20.3,0,50.93,24.78,-103.43
6430,2021,9,25,22,30,19.3,0,55.2,24.78,-103.43
6431,2021,9,25,23,30,18.5,0,59.77,24.78,-103.43
6432,2021,9,26,0,30,17.900000000000002,0,64.3,24.78,-103.43
6433,2021,9,26,1,30,17.3,0,69.22,24.78,-103.43
6434,2021,9,26,2,30,16.8,0,74.0,24.78,-103.43
6435,2021,9,26,3,30,16.400000000000002,0,78.03,24.78,-103.43
6436,2021,9,26,4,30,15.9,0,82.12,24.78,-103.43
6437,2021,9,26,5,30,15.4,0,85.17,24.78,-103.43
6438,2021,9,26,6,30,15.8,0,83.04,24.78,-103.43
6439,2021,9,26,7,30,18.2,66,71.19,24.78,-103.43
6440,2021,9,26,8,30,21.9,353,56.02,24.78,-103.43
6441,2021,9,26,9,30,25.3,578,44.08,24.78,-103.43
6442,2021,9,26,10,30,27.3,759,38.17,24.78,-103.43
6443,2021,9,26,11,30,28.3,881,35.47,24.78,-103.43
6444,2021,9,26,12,30,28.5,932,34.67,24.78,-103.43
6445,2021,9,26,13,30,28.1,908,35.34,24.78,-103.43
6446,2021,9,26,14,30,27.3,814,37.47,24.78,-103.43
6447,2021,9,26,15,30,26.4,656,40.19,24.78,-103.43
6448,2021,9,26,16,30,25.3,451,43.66,24.78,-103.43
6449,2021,9,26,17,30,24.8,180,46.16,24.78,-103.43
6450,2021,9,26,18,30,22.9,14,55.77,24.78,-103.43
6451,2021,9,26,19,30,21.8,0,62.45,24.78,-103.43
6452,2021,9,26,20,30,21.200000000000003,0,63.78,24.78,-103.43
6453,2021,9,26,21,30,20.8,0,65.12,24.78,-103.43
6454,2021,9,26,22,30,20.4,0,66.81,24.78,-103.43
6455,2021,9,26,23,30,20.0,0,68.51,24.78,-103.43
6456,2021,9,27,0,30,19.8,0,69.76,24.78,-103.43
6457,2021,9,27,1,30,19.5,0,70.82000000000001,24.78,-103.43
6458,2021,9,27,2,30,19.200000000000003,0,71.99,24.78,-103.43
6459,2021,9,27,3,30,18.9,0,73.60000000000001,24.78,-103.43
6460,2021,9,27,4,30,18.6,0,75.38,24.78,-103.43
6461,2021,9,27,5,30,18.4,0,76.71000000000001,24.78,-103.43
6462,2021,9,27,6,30,18.4,0,77.19,24.78,-103.43
6463,2021,9,27,7,30,18.9,33,75.16,24.78,-103.43
6464,2021,9,27,8,30,20.0,127,69.26,24.78,-103.43
6465,2021,9,27,9,30,21.4,418,61.46,24.78,-103.43
6466,2021,9,27,10,30,22.9,419,55.38,24.78,-103.43
6467,2021,9,27,11,30,24.200000000000003,745,50.65,24.78,-103.43
6468,2021,9,27,12,30,25.3,188,47.06,24.78,-103.43
6469,2021,9,27,13,30,25.9,121,45.17,24.78,-103.43
6470,2021,9,27,14,30,25.9,760,44.99,24.78,-103.43
6471,2021,9,27,15,30,25.3,446,46.64,24.78,-103.43
6472,2021,9,27,16,30,24.3,259,50.11,24.78,-103.43
6473,2021,9,27,17,30,23.700000000000003,213,52.99,24.78,-103.43
6474,2021,9,27,18,30,21.700000000000003,12,61.63,24.78,-103.43
6475,2021,9,27,19,30,20.8,0,66.71000000000001,24.78,-103.43
6476,2021,9,27,20,30,20.200000000000003,0,69.81,24.78,-103.43
6477,2021,9,27,21,30,19.6,0,72.79,24.78,-103.43
6478,2021,9,27,22,30,19.0,0,75.61,24.78,-103.43
6479,2021,9,27,23,30,18.5,0,77.73,24.78,-103.43
6480,2021,9,28,0,30,17.900000000000002,0,80.43,24.78,-103.43
6481,2021,9,28,1,30,17.5,0,81.88,24.78,-103.43
6482,2021,9,28,2,30,17.0,0,83.91,24.78,-103.43
6483,2021,9,28,3,30,16.6,0,85.4,24.78,-103.43
6484,2021,9,28,4,30,16.2,0,87.02,24.78,-103.43
6485,2021,9,28,5,30,15.9,0,88.23,24.78,-103.43
6486,2021,9,28,6,30,16.5,0,84.57000000000001,24.78,-103.43
6487,2021,9,28,7,30,18.9,115,72.75,24.78,-103.43
6488,2021,9,28,8,30,22.0,343,59.48,24.78,-103.43
6489,2021,9,28,9,30,24.200000000000003,565,51.48,24.78,-103.43
6490,2021,9,28,10,30,25.5,746,46.76,24.78,-103.43
6491,2021,9,28,11,30,26.5,617,43.0,24.78,-103.43
6492,2021,9,28,12,30,27.1,348,40.64,24.78,-103.43
6493,2021,9,28,13,30,27.200000000000003,706,39.72,24.78,-103.43
6494,2021,9,28,14,30,27.1,674,39.53,24.78,-103.43
6495,2021,9,28,15,30,26.8,668,40.16,24.78,-103.43
6496,2021,9,28,16,30,26.1,461,41.89,24.78,-103.43
6497,2021,9,28,17,30,25.700000000000003,127,43.01,24.78,-103.43
6498,2021,9,28,18,30,23.4,12,53.93,24.78,-103.43
6499,2021,9,28,19,30,22.6,0,58.39,24.78,-103.43
6500,2021,9,28,20,30,22.0,0,60.15,24.78,-103.43
6501,2021,9,28,21,30,21.1,0,63.370000000000005,24.78,-103.43
6502,2021,9,28,22,30,20.200000000000003,0,66.08,24.78,-103.43
6503,2021,9,28,23,30,19.5,0,69.08,24.78,-103.43
6504,2021,9,29,0,30,19.1,0,70.76,24.78,-103.43
6505,2021,9,29,1,30,18.6,0,72.46000000000001,24.78,-103.43
6506,2021,9,29,2,30,17.900000000000002,0,74.17,24.78,-103.43
6507,2021,9,29,3,30,17.3,0,74.9,24.78,-103.43
6508,2021,9,29,4,30,16.6,0,76.06,24.78,-103.43
6509,2021,9,29,5,30,15.9,0,77.69,24.78,-103.43
6510,2021,9,29,6,30,15.9,0,75.86,24.78,-103.43
6511,2021,9,29,7,30,17.8,122,65.76,24.78,-103.43
6512,2021,9,29,8,30,20.9,358,50.93,24.78,-103.43
6513,2021,9,29,9,30,23.8,586,38.96,24.78,-103.43
6514,2021,9,29,10,30,25.8,772,33.43,24.78,-103.43
6515,2021,9,29,11,30,27.4,900,30.25,24.78,-103.43
6516,2021,9,29,12,30,28.4,957,28.42,24.78,-103.43
6517,2021,9,29,13,30,29.0,933,27.22,24.78,-103.43
6518,2021,9,29,14,30,29.3,839,26.49,24.78,-103.43
6519,2021,9,29,15,30,28.9,675,26.73,24.78,-103.43
6520,2021,9,29,16,30,28.1,214,27.7,24.78,-103.43
6521,2021,9,29,17,30,27.6,228,28.53,24.78,-103.43
6522,2021,9,29,18,30,24.200000000000003,22,41.43,24.78,-103.43
6523,2021,9,29,19,30,22.700000000000003,0,47.08,24.78,-103.43
6524,2021,9,29,20,30,21.9,0,48.33,24.78,-103.43
6525,2021,9,29,21,30,21.4,0,50.02,24.78,-103.43
6526,2021,9,29,22,30,20.9,0,52.09,24.78,-103.43
6527,2021,9,29,23,30,20.3,0,54.870000000000005,24.78,-103.43
6528,2021,9,30,0,30,19.700000000000003,0,57.56,24.78,-103.43
6529,2021,9,30,1,30,18.9,0,61.24,24.78,-103.43
6530,2021,9,30,2,30,17.900000000000002,0,66.26,24.78,-103.43
6531,2021,9,30,3,30,17.0,0,70.06,24.78,-103.43
6532,2021,9,30,4,30,16.2,0,74.4,24.78,-103.43
6533,2021,9,30,5,30,15.4,0,78.92,24.78,-103.43
6534,2021,9,30,6,30,15.5,0,78.62,24.78,-103.43
6535,2021,9,30,7,30,17.8,121,67.86,24.78,-103.43
6536,2021,9,30,8,30,21.6,149,53.49,24.78,-103.43
6537,2021,9,30,9,30,25.1,581,41.93,24.78,-103.43
6538,2021,9,30,10,30,27.4,765,35.92,24.78,-103.43
6539,2021,9,30,11,30,29.0,890,32.28,24.78,-103.43
6540,2021,9,30,12,30,30.0,940,30.05,24.78,-103.43
6541,2021,9,30,13,30,30.3,917,29.1,24.78,-103.43
6542,2021,9,30,14,30,30.1,821,29.4,24.78,-103.43
6543,2021,9,30,15,30,29.200000000000003,660,31.22,24.78,-103.43
6544,2021,9,30,16,30,28.0,404,34.12,24.78,-103.43
6545,2021,9,30,17,30,27.200000000000003,216,37.4,24.78,-103.43
6546,2021,9,30,18,30,24.4,11,49.59,24.78,-103.43
6547,2021,9,30,19,30,22.9,0,57.63,24.78,-103.43
6548,2021,9,30,20,30,21.8,0,63.72,24.78,-103.43
6549,2021,9,30,21,30,20.8,0,69.47,24.78,-103.43
6550,2021,9,30,22,30,19.9,0,74.36,24.78,-103.43
6551,2021,9,30,23,30,19.1,0,78.41,24.78,-103.43
6552,2021,10,1,0,30,18.3,0,81.45,24.78,-103.43
6553,2021,10,1,1,30,17.5,0,84.57000000000001,24.78,-103.43
6554,2021,10,1,2,30,16.7,0,87.67,24.78,-103.43
6555,2021,10,1,3,30,16.1,0,89.77,24.78,-103.43
6556,2021,10,1,4,30,15.5,0,92.1,24.78,-103.43
6557,2021,10,1,5,30,15.1,0,93.7,24.78,-103.43
6558,2021,10,1,6,30,15.1,0,92.92,24.78,-103.43
6559,2021,10,1,7,30,16.7,78,83.65,24.78,-103.43
6560,2021,10,1,8,30,19.9,338,64.73,24.78,-103.43
6561,2021,10,1,9,30,23.4,483,42.25,24.78,-103.43
6562,2021,10,1,10,30,26.200000000000003,766,30.94,24.78,-103.43
6563,2021,10,1,11,30,28.1,890,27.09,24.78,-103.43
6564,2021,10,1,12,30,29.3,712,26.04,24.78,-103.43
6565,2021,10,1,13,30,29.8,766,26.15,24.78,-103.43
6566,2021,10,1,14,30,29.8,632,26.75,24.78,-103.43
6567,2021,10,1,15,30,29.200000000000003,524,28.27,24.78,-103.43
6568,2021,10,1,16,30,27.9,340,31.22,24.78,-103.43
6569,2021,10,1,17,30,27.200000000000003,136,34.11,24.78,-103.43
6570,2021,10,1,18,30,23.9,11,47.94,24.78,-103.43
6571,2021,10,1,19,30,22.5,0,57.13,24.78,-103.43
6572,2021,10,1,20,30,21.6,0,62.42,24.78,-103.43
6573,2021,10,1,21,30,20.9,0,67.12,24.78,-103.43
6574,2021,10,1,22,30,20.200000000000003,0,71.82000000000001,24.78,-103.43
6575,2021,10,1,23,30,19.6,0,75.88,24.78,-103.43
6576,2021,10,2,0,30,19.1,0,79.2,24.78,-103.43
6577,2021,10,2,1,30,18.7,0,81.75,24.78,-103.43
6578,2021,10,2,2,30,18.3,0,84.21000000000001,24.78,-103.43
6579,2021,10,2,3,30,17.900000000000002,0,86.58,24.78,-103.43
6580,2021,10,2,4,30,17.5,0,88.64,24.78,-103.43
6581,2021,10,2,5,30,17.2,0,89.93,24.78,-103.43
6582,2021,10,2,6,30,17.2,0,89.72,24.78,-103.43
6583,2021,10,2,7,30,18.0,7,85.89,24.78,-103.43
6584,2021,10,2,8,30,19.5,54,78.7,24.78,-103.43
6585,2021,10,2,9,30,21.4,197,68.01,24.78,-103.43
6586,2021,10,2,10,30,23.1,517,57.81,24.78,-103.43
6587,2021,10,2,11,30,24.200000000000003,701,51.26,24.78,-103.43
6588,2021,10,2,12,30,24.8,483,47.55,24.78,-103.43
6589,2021,10,2,13,30,24.8,641,46.68,24.78,-103.43
6590,2021,10,2,14,30,24.5,601,47.18,24.78,-103.43
6591,2021,10,2,15,30,24.0,648,48.68,24.78,-103.43
6592,2021,10,2,16,30,23.4,442,51.03,24.78,-103.43
6593,2021,10,2,17,30,23.0,210,53.7,24.78,-103.43
6594,2021,10,2,18,30,20.9,7,67.84,24.78,-103.43
6595,2021,10,2,19,30,20.0,0,73.3,24.78,-103.43
6596,2021,10,2,20,30,19.4,0,75.22,24.78,-103.43
6597,2021,10,2,21,30,18.8,0,77.29,24.78,-103.43
6598,2021,10,2,22,30,18.3,0,79.58,24.78,-103.43
6599,2021,10,2,23,30,17.6,0,83.72,24.78,-103.43
6600,2021,10,3,0,30,17.1,0,87.14,24.78,-103.43
6601,2021,10,3,1,30,16.5,0,91.13,24.78,-103.43
6602,2021,10,3,2,30,16.0,0,94.14,24.78,-103.43
6603,2021,10,3,3,30,15.6,0,96.08,24.78,-103.43
6604,2021,10,3,4,30,15.2,0,97.56,24.78,-103.43
6605,2021,10,3,5,30,14.9,0,98.03,24.78,-103.43
6606,2021,10,3,6,30,15.1,0,95.43,24.78,-103.43
6607,2021,10,3,7,30,16.5,23,87.34,24.78,-103.43
6608,2021,10,3,8,30,19.1,219,74.57000000000001,24.78,-103.43
6609,2021,10,3,9,30,22.3,270,56.2,24.78,-103.43
6610,2021,10,3,10,30,24.8,204,43.46,24.78,-103.43
6611,2021,10,3,11,30,26.4,551,37.75,24.78,-103.43
6612,2021,10,3,12,30,27.3,553,34.89,24.78,-103.43
6613,2021,10,3,13,30,27.6,558,33.72,24.78,-103.43
6614,2021,10,3,14,30,27.3,377,33.97,24.78,-103.43
6615,2021,10,3,15,30,26.3,315,36.14,24.78,-103.43
6616,2021,10,3,16,30,25.0,225,39.84,24.78,-103.43
6617,2021,10,3,17,30,24.200000000000003,167,43.62,24.78,-103.43
6618,2021,10,3,18,30,21.8,7,54.120000000000005,24.78,-103.43
6619,2021,10,3,19,30,20.700000000000003,0,60.44,24.78,-103.43
6620,2021,10,3,20,30,19.9,0,64.91,24.78,-103.43
6621,2021,10,3,21,30,19.3,0,68.08,24.78,-103.43
6622,2021,10,3,22,30,18.8,0,70.8,24.78,-103.43
6623,2021,10,3,23,30,18.3,0,73.97,24.78,-103.43
6624,2021,10,4,0,30,17.900000000000002,0,77.15,24.78,-103.43
6625,2021,10,4,1,30,17.400000000000002,0,81.27,24.78,-103.43
6626,2021,10,4,2,30,17.0,0,85.18,24.78,-103.43
6627,2021,10,4,3,30,16.7,0,88.59,24.78,-103.43
6628,2021,10,4,4,30,16.5,0,90.99,24.78,-103.43
6629,2021,10,4,5,30,16.3,0,92.98,24.78,-103.43
6630,2021,10,4,6,30,16.400000000000002,0,93.01,24.78,-103.43
6631,2021,10,4,7,30,16.7,41,91.46,24.78,-103.43
6632,2021,10,4,8,30,17.5,14,86.17,24.78,-103.43
6633,2021,10,4,9,30,18.5,190,77.74,24.78,-103.43
6634,2021,10,4,10,30,19.6,156,69.51,24.78,-103.43
6635,2021,10,4,11,30,20.6,249,63.01,24.78,-103.43
6636,2021,10,4,12,30,21.200000000000003,239,59.01,24.78,-103.43
6637,2021,10,4,13,30,21.5,617,56.76,24.78,-103.43
6638,2021,10,4,14,30,21.4,344,56.41,24.78,-103.43
6639,2021,10,4,15,30,21.0,334,57.53,24.78,-103.43
6640,2021,10,4,16,30,20.4,362,59.55,24.78,-103.43
6641,2021,10,4,17,30,20.1,16,60.76,24.78,-103.43
6642,2021,10,4,18,30,18.4,3,69.82000000000001,24.78,-103.43
6643,2021,10,4,19,30,17.6,0,74.95,24.78,-103.43
6644,2021,10,4,20,30,17.0,0,78.67,24.78,-103.43
6645,2021,10,4,21,30,16.6,0,81.72,24.78,-103.43
6646,2021,10,4,22,30,16.3,0,84.42,24.78,-103.43
6647,2021,10,4,23,30,16.0,0,86.29,24.78,-103.43
6648,2021,10,5,0,30,15.7,0,87.93,24.78,-103.43
6649,2021,10,5,1,30,15.5,0,89.08,24.78,-103.43
6650,2021,10,5,2,30,15.2,0,90.71,24.78,-103.43
6651,2021,10,5,3,30,15.0,0,91.65,24.78,-103.43
6652,2021,10,5,4,30,14.9,0,92.07,24.78,-103.43
6653,2021,10,5,5,30,14.7,0,93.1,24.78,-103.43
6654,2021,10,5,6,30,14.9,0,91.53,24.78,-103.43
6655,2021,10,5,7,30,16.400000000000002,109,83.51,24.78,-103.43
6656,2021,10,5,8,30,19.0,340,71.16,24.78,-103.43
6657,2021,10,5,9,30,21.4,562,59.5,24.78,-103.43
6658,2021,10,5,10,30,23.200000000000003,457,50.99,24.78,-103.43
6659,2021,10,5,11,30,24.700000000000003,867,45.67,24.78,-103.43
6660,2021,10,5,12,30,25.700000000000003,888,42.42,24.78,-103.43
6661,2021,10,5,13,30,26.200000000000003,868,40.47,24.78,-103.43
6662,2021,10,5,14,30,26.3,220,39.56,24.78,-103.43
6663,2021,10,5,15,30,25.9,511,40.02,24.78,-103.43
6664,2021,10,5,16,30,25.1,333,41.63,24.78,-103.43
6665,2021,10,5,17,30,24.6,72,42.92,24.78,-103.43
6666,2021,10,5,18,30,21.5,0,55.18,24.78,-103.43
6667,2021,10,5,19,30,20.1,0,61.01,24.78,-103.43
6668,2021,10,5,20,30,19.200000000000003,0,63.02,24.78,-103.43
6669,2021,10,5,21,30,18.4,0,65.33,24.78,-103.43
6670,2021,10,5,22,30,17.5,0,68.49,24.78,-103.43
6671,2021,10,5,23,30,16.8,0,70.99,24.78,-103.43
6672,2021,10,6,0,30,16.3,0,73.34,24.78,-103.43
6673,2021,10,6,1,30,15.9,0,75.99,24.78,-103.43
6674,2021,10,6,2,30,15.6,0,78.88,24.78,-103.43
6675,2021,10,6,3,30,15.3,0,82.06,24.78,-103.43
6676,2021,10,6,4,30,14.9,0,85.56,24.78,-103.43
6677,2021,10,6,5,30,14.6,0,88.24,24.78,-103.43
6678,2021,10,6,6,30,14.8,0,87.55,24.78,-103.43
6679,2021,10,6,7,30,16.5,108,78.67,24.78,-103.43
6680,2021,10,6,8,30,19.8,338,64.07000000000001,24.78,-103.43
6681,2021,10,6,9,30,23.1,563,51.57,24.78,-103.43
6682,2021,10,6,10,30,25.200000000000003,746,43.16,24.78,-103.43
6683,2021,10,6,11,30,26.4,869,38.19,24.78,-103.43
6684,2021,10,6,12,30,27.200000000000003,923,35.25,24.78,-103.43
6685,2021,10,6,13,30,27.5,900,33.9,24.78,-103.43
6686,2021,10,6,14,30,27.4,804,33.53,24.78,-103.43
6687,2021,10,6,15,30,26.9,641,34.09,24.78,-103.43
6688,2021,10,6,16,30,26.1,433,35.300000000000004,24.78,-103.43
6689,2021,10,6,17,30,25.5,198,36.42,24.78,-103.43
6690,2021,10,6,18,30,21.6,0,51.64,24.78,-103.43
6691,2021,10,6,19,30,20.1,0,56.2,24.78,-103.43
6692,2021,10,6,20,30,19.200000000000003,0,57.06,24.78,-103.43
6693,2021,10,6,21,30,18.5,0,57.39,24.78,-103.43
6694,2021,10,6,22,30,18.1,0,57.16,24.78,-103.43
6695,2021,10,6,23,30,18.0,0,56.120000000000005,24.78,-103.43
6696,2021,10,7,0,30,18.2,0,53.76,24.78,-103.43
6697,2021,10,7,1,30,18.2,0,52.73,24.78,-103.43
6698,2021,10,7,2,30,17.8,0,54.05,24.78,-103.43
6699,2021,10,7,3,30,17.3,0,55.61,24.78,-103.43
6700,2021,10,7,4,30,16.6,0,57.99,24.78,-103.43
6701,2021,10,7,5,30,15.9,0,61.23,24.78,-103.43
6702,2021,10,7,6,30,15.7,0,63.36,24.78,-103.43
6703,2021,10,7,7,30,17.8,111,59.03,24.78,-103.43
6704,2021,10,7,8,30,21.700000000000003,344,46.61,24.78,-103.43
6705,2021,10,7,9,30,25.1,570,35.660000000000004,24.78,-103.43
6706,2021,10,7,10,30,27.1,751,30.67,24.78,-103.43
6707,2021,10,7,11,30,28.4,874,28.28,24.78,-103.43
6708,2021,10,7,12,30,29.200000000000003,922,26.82,24.78,-103.43
6709,2021,10,7,13,30,29.700000000000003,896,25.87,24.78,-103.43
6710,2021,10,7,14,30,29.700000000000003,799,25.54,24.78,-103.43
6711,2021,10,7,15,30,29.3,644,25.59,24.78,-103.43
6712,2021,10,7,16,30,28.3,433,26.38,24.78,-103.43
6713,2021,10,7,17,30,27.6,196,26.63,24.78,-103.43
6714,2021,10,7,18,30,22.3,0,40.2,24.78,-103.43
6715,2021,10,7,19,30,20.200000000000003,0,45.27,24.78,-103.43
6716,2021,10,7,20,30,19.0,0,45.85,24.78,-103.43
6717,2021,10,7,21,30,17.7,0,47.55,24.78,-103.43
6718,2021,10,7,22,30,16.400000000000002,0,50.55,24.78,-103.43
6719,2021,10,7,23,30,15.4,0,54.04,24.78,-103.43
6720,2021,10,8,0,30,14.7,0,57.7,24.78,-103.43
6721,2021,10,8,1,30,14.1,0,62.54,24.78,-103.43
6722,2021,10,8,2,30,13.6,0,69.09,24.78,-103.43
6723,2021,10,8,3,30,13.1,0,76.97,24.78,-103.43
6724,2021,10,8,4,30,12.7,0,84.96000000000001,24.78,-103.43
6725,2021,10,8,5,30,12.4,0,91.2,24.78,-103.43
6726,2021,10,8,6,30,12.7,0,91.74,24.78,-103.43
6727,2021,10,8,7,30,15.2,117,78.95,24.78,-103.43
6728,2021,10,8,8,30,19.6,359,59.2,24.78,-103.43
6729,2021,10,8,9,30,23.8,592,37.86,24.78,-103.43
6730,2021,10,8,10,30,26.4,779,26.65,24.78,-103.43
6731,2021,10,8,11,30,28.1,904,21.62,24.78,-103.43
6732,2021,10,8,12,30,29.3,957,18.71,24.78,-103.43
6733,2021,10,8,13,30,29.9,932,17.080000000000002,24.78,-103.43
6734,2021,10,8,14,30,30.200000000000003,830,16.11,24.78,-103.43
6735,2021,10,8,15,30,29.8,665,15.98,24.78,-103.43
6736,2021,10,8,16,30,28.8,448,16.63,24.78,-103.43
6737,2021,10,8,17,30,28.1,205,17.490000000000002,24.78,-103.43
6738,2021,10,8,18,30,21.700000000000003,0,36.74,24.78,-103.43
6739,2021,10,8,19,30,19.6,0,38.61,24.78,-103.43
6740,2021,10,8,20,30,18.3,0,38.9,24.78,-103.43
6741,2021,10,8,21,30,17.2,0,39.8,24.78,-103.43
6742,2021,10,8,22,30,16.2,0,41.89,24.78,-103.43
6743,2021,10,8,23,30,15.4,0,44.84,24.78,-103.43
6744,2021,10,9,0,30,15.1,0,46.21,24.78,-103.43
6745,2021,10,9,1,30,14.8,0,47.35,24.78,-103.43
6746,2021,10,9,2,30,14.4,0,49.42,24.78,-103.43
6747,2021,10,9,3,30,14.0,0,51.11,24.78,-103.43
6748,2021,10,9,4,30,13.3,0,53.89,24.78,-103.43
6749,2021,10,9,5,30,12.6,0,56.61,24.78,-103.43
6750,2021,10,9,6,30,12.9,0,54.69,24.78,-103.43
6751,2021,10,9,7,30,15.7,116,46.88,24.78,-103.43
6752,2021,10,9,8,30,20.4,358,33.25,24.78,-103.43
6753,2021,10,9,9,30,24.9,587,23.73,24.78,-103.43
6754,2021,10,9,10,30,28.200000000000003,773,18.05,24.78,-103.43
6755,2021,10,9,11,30,30.200000000000003,897,15.75,24.78,-103.43
6756,2021,10,9,12,30,31.5,949,14.65,24.78,-103.43
6757,2021,10,9,13,30,32.2,924,14.16,24.78,-103.43
6758,2021,10,9,14,30,32.5,825,13.91,24.78,-103.43
6759,2021,10,9,15,30,32.2,659,14.02,24.78,-103.43
6760,2021,10,9,16,30,31.3,441,14.64,24.78,-103.43
6761,2021,10,9,17,30,30.6,199,16.11,24.78,-103.43
6762,2021,10,9,18,30,26.200000000000003,0,28.47,24.78,-103.43
6763,2021,10,9,19,30,24.3,0,30.51,24.78,-103.43
6764,2021,10,9,20,30,22.9,0,33.04,24.78,-103.43
6765,2021,10,9,21,30,21.5,0,35.69,24.78,-103.43
6766,2021,10,9,22,30,19.8,0,40.59,24.78,-103.43
6767,2021,10,9,23,30,18.4,0,46.38,24.78,-103.43
6768,2021,10,10,0,30,17.6,0,51.66,24.78,-103.43
